zip_merge,total_pop,white,black,asian,latino
ZCTA5 90049,36451,29419,280,3296,2407
ZCTA5 90056,8108,1079,6305,114,207
ZCTA5 90057,43808,2206,1812,9257,30124
ZCTA5 90058,3484,99,432,148,2744
ZCTA5 90059,40209,360,14306,109,24870
ZCTA5 90061,26952,447,9631,9,16725
ZCTA5 90062,30710,459,11377,348,18027
ZCTA5 90063,52883,617,91,629,51364
ZCTA5 90064,25633,16133,518,4845,3443
ZCTA5 90065,46844,8019,707,6526,30685
ZCTA5 90066,56210,26350,2956,7906,17188
ZCTA5 90067,2468,1818,4,428,162
ZCTA5 90068,22048,16393,1167,1378,2098
ZCTA5 90069,19789,15628,494,723,2359
ZCTA5 90071,0,0,0,0,0
ZCTA5 90073,560,170,189,78,109
ZCTA5 90077,8571,7418,171,432,298
ZCTA5 90079,0,0,0,0,0
ZCTA5 90089,3516,1621,120,1154,428
ZCTA5 90090,0,0,0,0,0
ZCTA5 90094,4994,2651,485,1170,201
ZCTA5 90095,0,0,0,0,0
ZCTA5 90201,101584,3297,660,343,96747
ZCTA5 90210,21719,18313,320,944,1522
ZCTA5 90211,8097,6911,221,583,310
ZCTA5 90212,11836,9366,362,1111,560
ZCTA5 90220,50741,1155,18686,357,28949
ZCTA5 90221,51535,669,10701,212,39065
ZCTA5 90222,30628,273,9607,71,19955
ZCTA5 90230,32019,12049,3543,4230,10934
ZCTA5 90232,15001,6993,1220,2163,3905
ZCTA5 90240,25398,5349,394,1941,17430
ZCTA5 90241,43558,7939,1337,3278,30502
ZCTA5 90242,42373,6227,2181,2444,31017
ZCTA5 90245,16597,11465,110,947,3207
ZCTA5 90247,46729,2797,8394,12102,21975
ZCTA5 90248,10268,1028,1014,3435,4383
ZCTA5 90249,26735,3761,7778,4533,9579
ZCTA5 90250,93154,12766,22451,6388,48917
ZCTA5 90254,19422,15479,188,1351,1636
ZCTA5 90255,76137,845,119,460,74498
ZCTA5 90260,34471,6521,2517,4036,19998
ZCTA5 90262,69643,1871,6035,475,60802
ZCTA5 90263,1710,1010,75,304,258
ZCTA5 90265,17822,14963,342,653,1173
ZCTA5 90266,34986,27889,91,2578,2868
ZCTA5 90270,27454,332,125,54,26927
ZCTA5 90272,22765,20057,55,1193,1120
ZCTA5 90274,25319,17574,656,5160,1157
ZCTA5 90275,41712,23273,1227,12095,3385
ZCTA5 90277,34382,24213,625,3709,4489
ZCTA5 90278,40661,25527,1198,4744,7364
ZCTA5 90280,94586,3016,288,816,90167
ZCTA5 90290,6820,5588,268,111,687
ZCTA5 90291,26992,18360,1519,1190,4892
ZCTA5 90292,22152,15807,1560,1758,2190
ZCTA5 90293,12833,8469,1050,1425,1404
ZCTA5 90301,37024,1776,11887,746,21832
ZCTA5 90302,30729,1484,14567,524,13238
ZCTA5 90303,26055,281,8593,163,16451
ZCTA5 90304,26978,872,1681,227,23949
ZCTA5 90305,14107,354,12048,123,1066
ZCTA5 90401,6531,4354,237,872,905
ZCTA5 90402,12615,10649,110,869,493
ZCTA5 90403,24770,20517,355,1873,1325
ZCTA5 90404,20123,10251,1485,2563,5088
ZCTA5 90405,27350,18971,1200,2859,3052
ZCTA5 90501,41290,10772,2231,9397,17505
ZCTA5 90502,16655,3107,1193,4969,6248
ZCTA5 90503,46402,17491,1453,18693,6995
ZCTA5 90504,31463,9875,1370,12358,6244
ZCTA5 90505,35804,18590,377,11563,3730
ZCTA5 90506,0,0,0,0,0
ZCTA5 90601,32524,6573,533,1741,23041
ZCTA5 90602,26210,4684,267,673,19932
ZCTA5 90603,19199,8463,136,633,9573
ZCTA5 90604,40340,11213,187,1457,26803
ZCTA5 90605,40159,7376,200,1785,30307
ZCTA5 90606,32929,3370,180,507,28551
ZCTA5 90620,43414,16803,730,10567,13498
ZCTA5 90621,36338,6198,2747,10292,16559
ZCTA5 90623,15402,4668,935,7103,2041
ZCTA5 90630,47881,21937,1014,14759,8689
ZCTA5 90631,67707,23271,1152,5024,36870
ZCTA5 90638,48922,18217,1008,8966,19600
ZCTA5 90640,62782,5655,531,6307,49620
ZCTA5 90650,105348,13171,4261,13963,72647
ZCTA5 90660,62994,3023,231,1740,57484
ZCTA5 90670,15321,1780,583,343,12341
ZCTA5 90680,30526,7398,895,6935,14048
ZCTA5 90701,16573,3806,658,5793,5894
ZCTA5 90703,49537,7837,3293,30536,5844
ZCTA5 90704,4060,1641,25,19,2304
ZCTA5 90706,76243,16617,10479,8411,38663
ZCTA5 90710,27672,6064,3223,3523,13610
ZCTA5 90712,31786,12374,2799,5189,9106
ZCTA5 90713,27344,16359,887,2199,6778
ZCTA5 90715,20662,4297,2301,5149,8376
ZCTA5 90716,14265,990,435,1363,11173
ZCTA5 90717,21353,8032,433,3502,7853
ZCTA5 90720,21360,14771,335,2296,3239
ZCTA5 90723,54196,3725,5152,1361,43111
ZCTA5 90731,60467,21022,3644,2382,31215
ZCTA5 90732,20300,12503,648,1312,5092
ZCTA5 90740,23875,18412,79,2242,2531
ZCTA5 90742,1063,910,46,25,82
ZCTA5 90743,277,239,0,0,38
ZCTA5 90744,56811,2470,1647,1235,50774
ZCTA5 90745,57668,4379,4204,20871,24188
ZCTA5 90746,26021,1554,15161,1705,5387
ZCTA5 90747,0,0,0,0,0
ZCTA5 90755,10893,2814,1392,2553,3612
ZCTA5 90802,38669,13330,5953,3472,14426
ZCTA5 90803,30670,23100,627,1895,3915
ZCTA5 90804,40817,10504,4993,6298,17652
ZCTA5 90805,92627,9067,20348,10393,48931
ZCTA5 90806,42486,3754,6624,7355,21612
ZCTA5 90807,31912,11289,5464,5419,8388
ZCTA5 90808,39848,24817,1584,3233,8171
ZCTA5 90810,37208,1978,5262,8441,18961
ZCTA5 90813,57602,3847,6518,8176,37338
ZCTA5 90814,18260,10493,1569,1538,3916
ZCTA5 90815,41278,25047,2750,4731,6986
ZCTA5 90822,47,23,4,1,17
ZCTA5 90831,0,0,0,0,0
ZCTA5 91001,38113,13662,9594,1454,12015
ZCTA5 91006,32233,9405,143,16548,5506
ZCTA5 91007,33241,8336,767,19113,3868
ZCTA5 91008,1271,682,9,353,214
ZCTA5 91010,24917,6446,1961,3396,12757
ZCTA5 91011,20308,13632,67,5202,1002
ZCTA5 91016,41385,17197,2210,4969,16064
ZCTA5 91020,8682,4720,77,2416,1016
ZCTA5 91024,10881,7861,166,866,1682
ZCTA5 91030,25465,10908,510,7792,5357
ZCTA5 91040,20232,11720,177,2146,5699
ZCTA5 91042,27593,17059,592,2732,6396
ZCTA5 91046,123,112,0,11,0
ZCTA5 91101,21121,8932,2211,4302,4942
ZCTA5 91103,27330,5974,5314,2097,13388
ZCTA5 91104,37335,14931,4627,2104,14403
ZCTA5 91105,10548,7171,292,1539,1155
ZCTA5 91106,25096,9784,1687,5046,7548
ZCTA5 91107,31329,15390,1477,5557,8077
ZCTA5 91108,13281,5330,0,6801,858
ZCTA5 91201,23419,16811,488,2197,3604
ZCTA5 91202,22414,15585,526,3423,2425
ZCTA5 91203,13016,7586,301,2212,2671
ZCTA5 91204,15830,7244,382,2417,5461
ZCTA5 91205,38321,22379,326,5161,9919
ZCTA5 91206,32674,21582,756,5151,4756
ZCTA5 91207,10566,7307,27,1823,1123
ZCTA5 91208,15672,11530,144,2524,1191
ZCTA5 91210,194,154,20,20,0
ZCTA5 91214,31642,18087,113,9153,3256
ZCTA5 91301,25343,19906,363,1589,2786
ZCTA5 91302,25802,19859,710,2390,1911
ZCTA5 91303,26308,6063,513,2841,16534
ZCTA5 91304,52249,18835,2140,7297,22689
ZCTA5 91306,47235,13826,2253,8692,21190
ZCTA5 91307,24506,16690,513,3124,3161
ZCTA5 91311,37504,20937,1266,6470,7737
ZCTA5 91316,26586,19940,1394,1651,2495
ZCTA5 91320,45205,30288,639,4933,8074
ZCTA5 91321,34948,14837,1042,1678,16126
ZCTA5 91324,26853,10661,1496,4545,9603
ZCTA5 91325,32497,14205,2244,5814,9396
ZCTA5 91326,34468,18029,1562,9601,3872
ZCTA5 91330,794,274,145,181,175
ZCTA5 91331,97523,4277,3057,3959,85627
ZCTA5 91335,75267,23291,2203,10770,37114
ZCTA5 91340,34516,2006,422,346,31396
ZCTA5 91342,87707,12261,3951,5620,64481
ZCTA5 91343,59886,11843,2408,8729,35898
ZCTA5 91344,53134,25582,1900,8571,15210
ZCTA5 91345,18629,4237,668,2073,11208
ZCTA5 91350,32449,18521,841,3222,8274
ZCTA5 91351,31596,14351,623,2197,12850
ZCTA5 91352,46561,9145,727,4143,32290
ZCTA5 91354,28330,15593,1093,5102,5012
ZCTA5 91355,32104,21088,331,3326,5994
ZCTA5 91356,29905,21635,1134,1778,4326
ZCTA5 91360,42083,28862,168,3569,8578
ZCTA5 91361,20193,17077,236,1021,1301
ZCTA5 91362,35267,26503,454,3076,4253
ZCTA5 91364,25087,19509,916,1390,2439
ZCTA5 91367,39503,26163,2256,4185,4875
ZCTA5 91371,0,0,0,0,0
ZCTA5 91377,14045,11418,81,1349,877
ZCTA5 91381,18597,10516,493,4414,2566
ZCTA5 91384,29617,13673,3160,1350,9946
ZCTA5 91387,39991,18262,1995,4800,12594
ZCTA5 91390,19348,13451,390,1209,3562
ZCTA5 91401,38600,17819,1563,1916,16300
ZCTA5 91402,70676,6815,2482,9188,50655
ZCTA5 91403,23551,17081,1227,2094,2194
ZCTA5 91405,53395,13901,2485,3831,31807
ZCTA5 91406,52955,16431,2398,4370,28294
ZCTA5 91411,23520,8050,1057,1409,12517
ZCTA5 91423,30268,20897,1619,2272,4309
ZCTA5 91436,14294,11314,173,858,1462
ZCTA5 91501,20860,13977,328,2397,3494
ZCTA5 91502,11134,5999,415,1355,3143
ZCTA5 91504,25370,14552,583,2891,7080
ZCTA5 91505,29835,17596,312,3456,7617
ZCTA5 91506,19039,10336,253,1926,5773
ZCTA5 91601,35830,14885,2899,2039,14955
ZCTA5 91602,17342,11656,855,1424,2700
ZCTA5 91604,27107,20912,896,2111,2230
ZCTA5 91605,54052,11913,1689,5561,34353
ZCTA5 91606,45897,14421,1283,2610,26449
ZCTA5 91607,28346,19106,1360,1915,5169
ZCTA5 91608,0,0,0,0,0
ZCTA5 91701,40394,20442,2484,3042,12632
ZCTA5 91702,59967,10983,1830,4513,41896
ZCTA5 91706,77012,3826,321,11419,60641
ZCTA5 91708,3854,1159,376,683,1154
ZCTA5 91709,74765,25972,2778,20784,22586
ZCTA5 91710,79755,22298,4021,7113,44147
ZCTA5 91711,35460,21266,1744,3848,7374
ZCTA5 91722,35400,8884,1293,3256,21192
ZCTA5 91723,18753,6175,951,1773,9508
ZCTA5 91724,24784,10272,842,1925,11049
ZCTA5 91730,63925,23549,6514,6247,24922
ZCTA5 91731,29279,1498,67,7523,20053
ZCTA5 91732,62661,3778,450,15027,42959
ZCTA5 91733,43459,1180,116,8064,33623
ZCTA5 91737,24872,12342,1732,2443,7387
ZCTA5 91739,34016,13354,2425,4992,11869
ZCTA5 91740,25235,12368,643,1569,10119
ZCTA5 91741,25667,17645,476,1972,4846
ZCTA5 91744,83241,4828,658,6625,70477
ZCTA5 91745,55723,9448,543,20247,24188
ZCTA5 91746,31680,1668,212,2381,27232
ZCTA5 91748,47076,4675,426,27282,13946
ZCTA5 91750,33800,18570,1242,2900,10085
ZCTA5 91752,28618,7587,2511,2047,15971
ZCTA5 91754,32778,1621,99,20037,10084
ZCTA5 91755,27442,1235,56,19023,6601
ZCTA5 91759,284,271,0,4,9
ZCTA5 91761,59903,11934,4524,2955,39038
ZCTA5 91762,55801,13032,3202,2054,36534
ZCTA5 91763,36725,5830,1650,3735,24557
ZCTA5 91764,53055,8180,3698,2460,37222
ZCTA5 91765,47017,10793,1690,24243,9214
ZCTA5 91766,70842,6187,3743,7978,52123
ZCTA5 91767,49461,8368,5238,2711,32261
ZCTA5 91768,35525,5141,3282,1603,24830
ZCTA5 91770,61869,3266,411,36817,20458
ZCTA5 91773,33269,18407,946,3961,8635
ZCTA5 91775,24677,6671,120,10900,6205
ZCTA5 91776,37634,2769,288,23780,10331
ZCTA5 91780,34139,8313,168,19256,5887
ZCTA5 91784,27285,16151,1020,2558,6660
ZCTA5 91786,50650,19325,2845,4373,22153
ZCTA5 91789,42292,6634,1062,26127,7566
ZCTA5 91790,44720,7015,1865,7666,27792
ZCTA5 91791,32170,6354,1477,7148,16357
ZCTA5 91792,30560,3081,1616,12078,13246
ZCTA5 91801,53135,6086,843,28564,16653
ZCTA5 91803,30197,2431,374,15791,11238
ZCTA5 91901,16606,12899,224,188,2595
ZCTA5 91902,17399,6868,805,1841,7120
ZCTA5 91905,955,763,45,0,62
ZCTA5 91906,3511,1907,169,64,1039
ZCTA5 91910,71887,18377,2740,7486,40592
ZCTA5 91911,79518,14060,2827,5699,54697
ZCTA5 91913,40633,8116,1935,10360,18748
ZCTA5 91914,16741,3440,1138,3546,7885
ZCTA5 91915,24329,5571,1054,5097,11604
ZCTA5 91916,1491,1303,34,61,87
ZCTA5 91917,648,209,0,19,420
ZCTA5 91931,449,440,0,0,9
ZCTA5 91932,25334,10151,856,1970,11553
ZCTA5 91934,477,166,0,0,280
ZCTA5 91935,8387,6392,162,125,1645
ZCTA5 91941,31762,20572,2516,1421,5464
ZCTA5 91942,38314,24262,2245,2560,6950
ZCTA5 91945,25343,9479,2759,1341,10559
ZCTA5 91948,43,43,0,0,0
ZCTA5 91950,60003,6147,2301,11477,38857
ZCTA5 91962,1027,979,0,0,48
ZCTA5 91963,1424,246,0,10,1156
ZCTA5 91977,58402,21263,6889,4314,23842
ZCTA5 91978,8871,5422,818,450,1737
ZCTA5 91980,359,0,0,0,359
ZCTA5 92003,3841,2487,176,282,824
ZCTA5 92004,2847,1562,0,64,1113
ZCTA5 92007,11094,8464,27,452,1660
ZCTA5 92008,26343,18763,133,982,5654
ZCTA5 92009,39781,30699,256,3577,4157
ZCTA5 92010,14194,11016,119,1202,1479
ZCTA5 92011,21982,16991,125,1585,2434
ZCTA5 92014,13333,11097,159,941,787
ZCTA5 92019,42914,29070,1325,1374,8842
ZCTA5 92020,56836,31630,2947,2245,16365
ZCTA5 92021,63397,38621,2375,1935,17459
ZCTA5 92024,48214,37804,172,2125,6842
ZCTA5 92025,47937,19097,985,1960,25200
ZCTA5 92026,48713,28014,657,2547,15965
ZCTA5 92027,54956,22616,652,3516,27024
ZCTA5 92028,47278,28257,693,768,16311
ZCTA5 92029,20170,13392,228,1671,4304
ZCTA5 92036,2733,2484,22,36,168
ZCTA5 92037,43149,30858,340,6597,3987
ZCTA5 92040,41024,30193,761,502,7597
ZCTA5 92054,42829,21041,1212,1833,16792
ZCTA5 92055,12107,7514,777,561,2833
ZCTA5 92056,50765,27997,1772,3756,15506
ZCTA5 92057,53061,23801,2549,4682,18785
ZCTA5 92058,44141,18501,3831,2454,16261
ZCTA5 92059,1473,266,6,97,559
ZCTA5 92060,212,212,0,0,0
ZCTA5 92061,2678,1053,2,3,1201
ZCTA5 92064,47942,32978,631,4401,7932
ZCTA5 92065,36840,26174,306,370,8887
ZCTA5 92066,363,294,0,0,69
ZCTA5 92067,7576,6748,0,185,428
ZCTA5 92069,45316,19363,1136,4192,19489
ZCTA5 92070,1243,762,0,19,121
ZCTA5 92071,53302,39538,719,1718,8816
ZCTA5 92075,12083,9093,345,440,2145
ZCTA5 92078,41589,25558,1082,2867,10711
ZCTA5 92081,27927,18048,882,1443,6352
ZCTA5 92082,19420,11633,182,1185,5002
ZCTA5 92083,36247,10702,671,1457,22639
ZCTA5 92084,46982,22815,1077,1613,20029
ZCTA5 92086,1188,840,59,45,104
ZCTA5 92091,1040,961,0,42,37
ZCTA5 92101,33886,19962,3080,2544,7219
ZCTA5 92102,42715,7975,4874,2202,26554
ZCTA5 92103,30324,23925,607,1702,3119
ZCTA5 92104,43714,20261,3971,2262,15323
ZCTA5 92105,65746,8289,8653,12013,35487
ZCTA5 92106,19217,15518,482,534,2067
ZCTA5 92107,27264,22773,626,598,2574
ZCTA5 92108,17828,11058,1243,1909,2887
ZCTA5 92109,44095,36735,577,1511,4299
ZCTA5 92110,26673,17400,883,1721,5645
ZCTA5 92111,44737,20097,2048,8127,12284
ZCTA5 92113,55206,5795,8249,1626,38902
ZCTA5 92114,66461,5493,15171,14979,26731
ZCTA5 92115,59978,26529,6716,8462,15760
ZCTA5 92116,31847,18707,2278,1063,8433
ZCTA5 92117,52612,33825,890,5523,10232
ZCTA5 92118,18838,14895,247,492,2705
ZCTA5 92119,23772,16533,531,1068,4234
ZCTA5 92120,26430,18712,821,1701,4393
ZCTA5 92121,4398,2182,61,1334,601
ZCTA5 92122,44768,26331,661,12550,3823
ZCTA5 92123,27565,14226,2316,4116,4637
ZCTA5 92124,31360,19186,2402,3432,4236
ZCTA5 92126,76373,23628,2935,33382,11900
ZCTA5 92127,39425,21534,1290,11057,3343
ZCTA5 92128,47934,29943,1408,9888,4885
ZCTA5 92129,52942,27644,1822,15427,5150
ZCTA5 92130,47527,30521,290,11312,3712
ZCTA5 92131,34073,21443,860,6948,2709
ZCTA5 92132,0,0,0,0,0
ZCTA5 92134,30,21,0,9,0
ZCTA5 92135,793,505,53,58,147
ZCTA5 92139,35249,5184,5061,10614,12922
ZCTA5 92140,3854,2396,226,124,980
ZCTA5 92145,1014,442,40,427,26
ZCTA5 92147,412,213,40,61,80
ZCTA5 92154,79755,10059,5158,9489,52809
ZCTA5 92155,843,418,139,71,160
ZCTA5 92173,28055,989,382,724,25773
ZCTA5 92201,61304,11741,935,735,47250
ZCTA5 92203,24016,13738,682,528,8552
ZCTA5 92210,4797,4289,66,142,267
ZCTA5 92211,24271,18538,282,1472,3657
ZCTA5 92220,31563,15611,1821,2054,11191
ZCTA5 92222,0,0,0,0,0
ZCTA5 92223,40779,20584,1569,3655,14127
ZCTA5 92225,25016,7914,3340,362,12741
ZCTA5 92227,26079,4210,947,220,20567
ZCTA5 92230,1741,944,61,0,707
ZCTA5 92231,37694,983,63,328,36300
ZCTA5 92233,10045,1364,1305,190,6984
ZCTA5 92234,51130,16903,883,1880,30565
ZCTA5 92236,39743,944,278,8,38357
ZCTA5 92239,284,142,41,0,91
ZCTA5 92240,32695,11466,2198,536,16905
ZCTA5 92241,8619,5456,1,58,3022
ZCTA5 92242,1331,1077,0,0,159
ZCTA5 92243,47445,7883,1254,1075,36979
ZCTA5 92249,7347,183,17,0,7117
ZCTA5 92250,8638,2050,22,39,6428
ZCTA5 92251,21119,3814,1635,448,14931
ZCTA5 92252,9430,7133,219,228,1501
ZCTA5 92253,36322,23256,584,998,10825
ZCTA5 92254,10996,424,32,0,10489
ZCTA5 92256,3632,2705,0,2,903
ZCTA5 92257,1978,955,154,2,826
ZCTA5 92258,665,16,136,0,513
ZCTA5 92259,305,274,0,0,28
ZCTA5 92260,31399,22593,217,611,7427
ZCTA5 92262,24827,13768,1683,963,7292
ZCTA5 92264,20885,15279,335,1063,3703
ZCTA5 92266,144,90,0,54,0
ZCTA5 92267,34,0,0,0,34
ZCTA5 92268,563,541,2,0,20
ZCTA5 92270,17022,14056,413,216,1912
ZCTA5 92273,1691,280,40,0,1332
ZCTA5 92274,18184,1700,48,151,15985
ZCTA5 92275,1173,577,0,8,429
ZCTA5 92276,7564,2480,125,55,4612
ZCTA5 92277,23463,15049,1573,825,4363
ZCTA5 92278,4835,3284,362,100,941
ZCTA5 92280,0,0,0,0,0
ZCTA5 92281,1872,246,19,0,1582
ZCTA5 92282,879,460,0,56,351
ZCTA5 92283,2935,541,8,53,1064
ZCTA5 92284,24896,19872,525,521,3158
ZCTA5 92285,2667,2486,0,20,150
ZCTA5 92301,32014,6369,6442,683,16567
ZCTA5 92304,38,38,0,0,0
ZCTA5 92305,146,95,4,0,23
ZCTA5 92307,36875,21838,3203,635,10265
ZCTA5 92308,39109,22449,3846,809,11057
ZCTA5 92309,713,116,58,0,496
ZCTA5 92310,9781,4926,983,690,2497
ZCTA5 92311,32774,12583,4182,706,12916
ZCTA5 92313,12132,5792,682,831,4592
ZCTA5 92314,9433,6623,146,116,2317
ZCTA5 92315,5109,3580,94,1,1228
ZCTA5 92316,31232,3516,1263,372,25329
ZCTA5 92320,7770,5898,38,79,1511
ZCTA5 92321,789,523,29,0,237
ZCTA5 92322,864,763,0,0,101
ZCTA5 92324,56103,8620,5339,2700,38302
ZCTA5 92325,7707,6186,106,73,1102
ZCTA5 92327,1253,317,0,12,859
ZCTA5 92328,249,199,0,5,21
ZCTA5 92332,8,8,0,0,0
ZCTA5 92333,663,655,0,0,8
ZCTA5 92335,97773,11686,3591,1255,79566
ZCTA5 92336,88670,17266,10676,8491,49304
ZCTA5 92337,35737,3470,4470,2708,24001
ZCTA5 92338,0,0,0,0,0
ZCTA5 92339,849,739,0,49,61
ZCTA5 92341,233,126,0,0,107
ZCTA5 92342,5207,3737,191,166,1025
ZCTA5 92344,20336,7967,1438,1082,9394
ZCTA5 92345,76950,33943,3886,898,35934
ZCTA5 92346,56748,22521,6443,3521,22094
ZCTA5 92347,1551,995,27,22,480
ZCTA5 92352,6545,5215,78,57,1093
ZCTA5 92354,21196,8322,972,6383,4878
ZCTA5 92356,6310,3953,731,105,1300
ZCTA5 92358,735,474,0,60,201
ZCTA5 92359,7425,4074,538,284,2450
ZCTA5 92363,5183,3378,148,77,813
ZCTA5 92364,60,55,0,0,5
ZCTA5 92365,2972,2010,27,46,821
ZCTA5 92368,1095,437,29,0,534
ZCTA5 92371,14618,9094,158,556,4373
ZCTA5 92372,5287,4077,63,26,1021
ZCTA5 92373,33506,21144,2147,3338,6031
ZCTA5 92374,40472,18812,2081,2724,15371
ZCTA5 92376,83759,10474,11988,1405,58255
ZCTA5 92377,19867,4460,3502,752,10661
ZCTA5 92378,140,140,0,0,0
ZCTA5 92382,5428,4104,37,43,1002
ZCTA5 92384,42,37,0,0,3
ZCTA5 92385,223,115,0,0,108
ZCTA5 92386,2086,1622,0,0,404
ZCTA5 92389,98,93,0,0,5
ZCTA5 92391,1909,1068,0,0,841
ZCTA5 92392,51454,16070,6807,2204,25340
ZCTA5 92394,32351,8092,6143,1521,15486
ZCTA5 92395,42322,18471,3838,1436,17332
ZCTA5 92397,4757,4255,0,43,459
ZCTA5 92398,1175,756,0,1,342
ZCTA5 92399,52219,34575,943,1199,13837
ZCTA5 92401,2150,158,365,53,1500
ZCTA5 92404,60073,13906,8678,1881,34014
ZCTA5 92405,31080,6499,3351,510,20154
ZCTA5 92407,56774,16203,6863,2138,29830
ZCTA5 92408,14277,2167,1248,2793,7148
ZCTA5 92410,46272,4399,5295,2041,33673
ZCTA5 92411,25300,1264,4908,516,18342
ZCTA5 92501,22186,6430,1690,1175,11876
ZCTA5 92503,89679,25588,3185,5255,52100
ZCTA5 92504,53676,19681,3021,1985,26981
ZCTA5 92505,48132,13684,2817,3223,27034
ZCTA5 92506,44064,26298,1648,2693,12144
ZCTA5 92507,52094,13826,5318,6456,25005
ZCTA5 92508,33685,16297,3874,3161,9289
ZCTA5 92509,77798,18731,3254,2393,52001
ZCTA5 92518,791,636,40,24,90
ZCTA5 92530,48418,19629,1691,1190,24337
ZCTA5 92532,17262,6686,1488,1930,6122
ZCTA5 92536,3829,2897,70,0,756
ZCTA5 92539,4719,3340,15,1,1197
ZCTA5 92543,34674,16665,1393,279,14962
ZCTA5 92544,44885,26843,1218,957,14294
ZCTA5 92545,37241,22998,1996,1623,8889
ZCTA5 92548,7130,2978,0,30,4023
ZCTA5 92549,2309,1846,0,81,382
ZCTA5 92551,29973,4995,5227,1171,17524
ZCTA5 92553,73633,10652,11616,3878,45417
ZCTA5 92555,37745,9202,7283,3239,16745
ZCTA5 92557,50049,13635,8275,1849,24311
ZCTA5 92561,1553,1230,9,7,119
ZCTA5 92562,58727,35662,2055,3472,15201
ZCTA5 92563,52827,24167,4777,6459,15047
ZCTA5 92567,7891,3300,88,66,4212
ZCTA5 92570,53510,11487,4274,1001,35821
ZCTA5 92571,50051,5939,5948,1914,35128
ZCTA5 92582,14568,4867,792,1040,7663
ZCTA5 92583,29797,11035,1074,1104,15370
ZCTA5 92584,42396,22446,3179,4221,11546
ZCTA5 92585,17015,7392,1205,1415,6742
ZCTA5 92586,19581,13113,750,457,4779
ZCTA5 92587,15832,11327,194,150,3767
ZCTA5 92590,3355,1806,41,109,1316
ZCTA5 92591,38325,22518,1128,2447,10965
ZCTA5 92592,68889,40357,2470,7516,13865
ZCTA5 92595,29855,16311,1115,1127,10692
ZCTA5 92596,24314,11972,492,4053,6195
ZCTA5 92602,21191,8065,644,9558,2044
ZCTA5 92603,18805,10532,153,6556,903
ZCTA5 92604,26649,14673,471,7521,2621
ZCTA5 92606,20760,7736,829,8889,2064
ZCTA5 92610,11811,7562,63,2072,1732
ZCTA5 92612,25363,13387,237,8988,2053
ZCTA5 92614,23585,11568,296,8705,2083
ZCTA5 92617,16149,6678,363,5915,2239
ZCTA5 92618,14899,7353,347,4750,1706
ZCTA5 92620,37865,16471,243,15881,3479
ZCTA5 92624,7531,5524,36,170,1590
ZCTA5 92625,12759,11131,91,467,659
ZCTA5 92626,50230,28310,973,6326,12572
ZCTA5 92627,60152,29649,330,3056,25598
ZCTA5 92629,25910,20895,104,768,3527
ZCTA5 92630,58156,32084,1000,8527,14510
ZCTA5 92637,16246,13715,148,1557,617
ZCTA5 92646,56179,40567,311,5924,7409
ZCTA5 92647,56112,32903,497,6339,14758
ZCTA5 92648,45000,32153,289,4788,6404
ZCTA5 92649,33130,24169,75,3683,3939
ZCTA5 92651,23679,20505,108,862,1685
ZCTA5 92653,29358,18637,218,3248,5886
ZCTA5 92655,7716,1572,13,3788,2183
ZCTA5 92656,48216,30609,1462,6590,7794
ZCTA5 92657,9710,7194,0,1830,421
ZCTA5 92660,33508,27358,137,2961,2499
ZCTA5 92661,4233,3714,75,163,228
ZCTA5 92662,2761,2526,8,27,183
ZCTA5 92663,21455,17894,194,915,2038
ZCTA5 92672,34210,25496,92,1467,5580
ZCTA5 92673,27922,21828,218,1269,3602
ZCTA5 92675,34524,19668,0,1152,12978
ZCTA5 92676,2112,1803,0,0,280
ZCTA5 92677,62855,45177,1284,6069,7884
ZCTA5 92678,591,550,11,0,30
ZCTA5 92679,32974,25950,444,2251,3380
ZCTA5 92683,89522,24536,686,42081,20030
ZCTA5 92688,43852,28757,713,5264,7467
ZCTA5 92691,46753,32246,538,3880,8254
ZCTA5 92692,47385,34626,658,4658,6269
ZCTA5 92694,20510,14160,137,2314,3249
ZCTA5 92701,54353,2962,398,1501,49211
ZCTA5 92703,67936,3284,605,8941,54637
ZCTA5 92704,87910,8196,1291,14340,62825
ZCTA5 92705,43942,23223,347,2889,16549
ZCTA5 92706,36013,5744,294,2787,26853
ZCTA5 92707,59304,4607,514,4225,49528
ZCTA5 92708,55554,26538,689,19284,7372
ZCTA5 92780,57542,19694,1223,8654,26487
ZCTA5 92782,21978,11122,269,7184,2739
ZCTA5 92801,61500,12867,2268,10137,35109
ZCTA5 92802,42797,8940,716,5904,26434
ZCTA5 92804,85386,22337,2192,16973,40908
ZCTA5 92805,70267,9390,843,4800,54211
ZCTA5 92806,35983,10507,844,4261,19671
ZCTA5 92807,35999,21168,973,4801,7908
ZCTA5 92808,20738,12148,340,4528,3027
ZCTA5 92821,35308,19754,324,5882,8574
ZCTA5 92823,3327,1803,34,869,604
ZCTA5 92831,33851,15126,842,5806,10855
ZCTA5 92832,24833,7976,827,2389,12855
ZCTA5 92833,51958,13814,1707,18157,16859
ZCTA5 92835,23107,13650,607,4436,3694
ZCTA5 92840,52846,11455,798,16236,23101
ZCTA5 92841,32075,7662,405,13147,10223
ZCTA5 92843,44127,5200,261,18548,19043
ZCTA5 92844,25355,3530,146,14133,6612
ZCTA5 92845,16762,10806,254,2153,2980
ZCTA5 92860,27256,15636,1778,1197,7685
