"white","W8","dep_soc","dep_soc2","dep_pol","dep_power","dep_econ","wpb2a_UK","wpb3d_UK","vote_campaign","right_wing","age","college","female","own_home","married","soc","soc30","power","power30","pol","pol30","econ","econ30"
1,0.64272246271957,NA,NA,-1,0,0,1,1,1,1,3,1,0,0,0,1,NA,8,8,3,4,7,7
1,1.19147597438177,-1,-1,1,1,4,2,9,1,1,4,0,0,1,0,3,4,5,4,6,5,8,4
1,1.46804267813473,NA,NA,0,2,3,1,1,1,1,4,0,0,0,1,NA,NA,4,2,2,2,5,2
1,1.31949458961875,-1,-1,-2,2,3,1,1,1,1,3,0,0,1,0,2,3,7,5,3,5,8,5
1,1.35651508117883,NA,NA,-10,-7,NA,3,1,0,0,3,0,0,1,0,NA,NA,1,8,0,10,6,NA
1,1.31772100985129,NA,NA,5,4,2,2,1,1,1,4,0,1,1,0,4,NA,9,5,8,3,7,5
1,0.732513495283732,NA,NA,1,0,0,2,2,1,1,3,0,1,0,1,NA,NA,5,5,6,5,4,4
1,0.942420463126194,-1,-1,-1,1,-2,4,10,1,1,3,1,0,1,1,2,3,8,7,7,8,7,9
1,1.3253761900362,0,0,-2,0,4,98,1,1,1,4,0,1,0,0,3,3,1,1,3,5,7,3
1,1.24275477504732,1,1,0,1,4,5,1,1,1,3,0,1,1,1,2,1,1,0,2,2,5,1
1,0.716036769269127,-2,-2,0,-5,-5,4,11,1,1,4,0,0,0,0,1,3,0,5,3,3,5,10
1,0.755850922964193,0,0,-3,-3,2,4,10,1,1,4,1,0,1,1,4,4,2,5,2,5,5,3
1,0.688704208336949,NA,NA,NA,-2,2,3,1,1,1,4,1,0,1,1,2,NA,5,7,6,NA,6,4
1,1.85740833347159,0,0,3,3,-3,2,1,1,1,4,0,1,1,1,4,4,7,4,8,5,5,8
1,0.768506053404085,-1,-1,NA,-8,0,98,1,1,1,4,0,1,1,1,1,2,0,8,3,NA,5,5
1,0.69349184438333,1,1,-3,-1,-1,98,10,1,1,3,0,1,1,0,2,1,3,4,2,5,4,5
0,1.25146875227962,0,0,NA,NA,NA,98,11,0,0,2,1,0,1,1,1,1,NA,NA,NA,NA,NA,NA
1,0.422641994060096,0,0,0,1,-2,1,1,1,1,3,1,0,1,0,2,2,6,5,4,4,5,7
1,1.17657663683148,0,0,0,0,1,1,2,1,1,4,0,0,1,1,2,2,4,4,4,4,5,4
1,0.865829707534861,1,1,-1,-1,-1,4,11,1,1,4,0,0,1,1,3,2,1,2,1,2,3,4
1,1.37306134981405,NA,NA,2,3,5,2,5,1,1,4,0,0,1,1,2,NA,5,2,3,1,6,1
1,0.671331881601127,-1,-1,0,0,0,2,1,1,1,3,1,0,1,1,2,3,6,6,6,6,6,6
1,1.15134588482393,0,0,-1,2,0,4,11,0,0,4,1,1,0,0,1,1,3,1,1,2,1,1
1,0.683507501958829,NA,NA,NA,0,0,2,10,0,1,3,0,0,0,1,NA,NA,3,3,NA,NA,3,3
1,0.969162961128376,NA,NA,0,2,0,2,1,1,1,4,0,1,0,1,4,NA,8,6,8,8,4,4
1,1.14064767145503,0,1,1,-1,3,2,1,1,1,4,1,0,1,1,2,2,4,5,6,5,6,3
1,1.28549655799961,NA,NA,8,NA,5,2,1,0,0,4,0,1,0,0,2,NA,NA,0,8,0,5,0
1,1.12735749072489,-1,-1,-2,-1,-1,1,1,1,1,4,0,0,0,1,1,2,4,5,4,6,4,5
1,0.659421721541887,0,0,-2,0,-2,1,1,1,1,3,0,0,1,0,1,1,5,5,4,6,4,6
1,0.733418457244583,-1,-1,0,0,0,2,10,1,1,4,1,0,1,1,1,2,1,1,5,5,3,3
1,1.14551852120068,NA,NA,NA,NA,NA,1,1,1,1,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,0.71205476600867,-1,-1,-5,-5,-4,1,1,1,1,4,0,1,0,1,1,2,0,5,0,5,3,7
1,0.683507501958829,0,0,0,-1,1,2,7,1,1,3,0,0,1,1,3,3,5,6,5,5,6,5
1,0.602616835426099,NA,NA,-4,-1,0,1,1,1,1,3,1,0,1,0,3,NA,4,5,3,7,6,6
1,1.42321325274694,NA,NA,0,0,1,4,11,3,3,4,1,0,1,1,3,NA,5,5,5,5,5,4
1,0.803833849583737,0,0,1,1,1,2,8,2,1,4,0,0,1,1,2,2,4,3,5,4,6,5
1,0.724656055679648,0,1,NA,NA,NA,99,1,1,1,3,0,1,1,1,2,2,NA,NA,NA,NA,NA,2
1,0.970741773900345,0,1,-1,0,0,1,1,1,1,3,0,0,1,0,3,3,4,4,5,6,4,4
1,1.15447304801417,NA,NA,-1,0,0,99,1,1,1,3,0,0,1,0,1,NA,2,2,1,2,5,5
1,1.17801880322912,2,2,1,0,5,1,1,1,1,4,0,0,1,1,3,1,3,3,5,4,8,3
1,0.386012851788366,-1,-1,-1,0,1,1,1,1,1,4,1,0,1,1,2,3,1,1,2,3,5,4
1,1.88676267337821,1,1,-2,-2,-6,3,3,1,1,3,0,1,1,1,3,2,3,5,3,5,2,8
1,1.20085959237862,-1,-1,NA,NA,1,1,1,1,1,4,1,1,1,1,1,2,4,NA,5,NA,7,6
1,0.709392199267551,-1,-1,-6,-7,0,5,1,1,1,4,0,1,0,0,2,3,2,9,2,8,5,5
1,1.16065011305432,NA,0,2,0,NA,1,2,1,1,3,1,0,1,0,NA,4,3,3,7,5,7,NA
1,1.19664087995445,0,0,-1,-1,3,2,2,1,1,3,1,0,1,0,2,2,6,7,6,7,6,3
1,1.33781199833428,1,1,0,0,5,99,4,1,1,2,1,0,1,0,3,2,8,8,5,5,8,3
1,1.78438524740199,NA,NA,NA,NA,NA,1,5,1,2,2,0,0,1,1,1,NA,2,NA,3,NA,3,NA
1,1.40812123136834,2,2,3,NA,1,2,1,1,1,3,0,1,1,1,3,1,NA,3,8,5,5,4
1,1.24493893133886,NA,NA,NA,NA,NA,2,1,1,1,3,1,0,1,0,2,NA,5,NA,NA,NA,4,NA
1,0.765087747516214,0,0,-7,NA,NA,98,1,1,1,3,0,0,0,0,2,2,1,NA,2,9,2,NA
1,1.12994288510264,NA,NA,-3,-3,NA,4,11,1,1,4,0,0,1,1,2,NA,5,8,0,3,2,NA
1,1.25642852858422,NA,0,-2,0,0,2,7,1,1,3,0,0,1,1,NA,2,5,5,3,5,5,5
1,1.41824726099483,-1,-1,-5,-5,4,1,5,2,2,2,1,0,1,0,2,3,5,10,2,7,8,4
1,1.01303765146082,NA,NA,-3,-2,NA,1,7,1,1,2,0,0,0,1,NA,NA,2,4,3,6,5,NA
1,1.21330204514053,0,0,-4,-5,-4,5,3,1,1,3,0,1,1,0,3,3,2,7,1,5,1,5
1,0.697891096158184,NA,NA,2,-2,3,2,4,1,1,3,0,0,1,1,2,NA,6,8,6,4,8,5
1,1.59608998520532,0,0,-3,0,2,98,4,1,1,3,0,0,1,1,2,2,3,3,5,8,5,3
1,1.5214057580303,-1,-1,0,1,0,4,9,3,1,4,0,0,1,1,2,3,3,2,1,1,6,6
1,1.40087654584469,NA,3,NA,NA,NA,1,1,1,1,3,0,1,1,1,NA,1,NA,NA,NA,NA,NA,NA
1,1.37306134981405,NA,NA,0,-1,0,98,4,1,1,4,0,0,1,1,2,NA,4,5,4,4,3,3
1,0.834322554279605,NA,NA,2,1,2,4,8,1,1,4,0,0,1,0,1,NA,1,0,4,2,4,2
1,0.888384310708393,NA,NA,-4,-3,0,1,1,1,1,4,1,0,0,0,3,NA,2,5,2,6,5,5
0,0.816350303040898,1,1,-3,1,3,98,1,0,0,4,1,1,1,0,3,2,5,4,5,8,6,3
1,0.376864520603044,NA,NA,6,7,5,1,1,1,1,4,1,0,1,0,3,NA,9,2,9,3,8,3
1,0.651366296912518,NA,1,-5,-5,-5,4,8,0,0,4,0,1,1,1,NA,3,0,5,0,5,0,5
1,1.21361901638691,-3,0,-3,-1,-6,98,6,0,2,4,0,0,0,0,1,4,0,1,0,3,0,6
1,0.613526124772249,NA,NA,-3,0,-2,6,1,1,1,3,1,1,1,1,NA,NA,3,3,0,3,4,6
1,0.393497314797383,NA,-1,NA,NA,NA,1,1,1,1,4,0,1,1,0,NA,3,1,NA,3,NA,NA,NA
1,0.879542411938927,-1,-1,-2,-2,-1,98,5,2,2,3,0,0,1,1,2,3,2,4,1,3,2,3
1,0.665448568452462,-2,1,0,-1,-1,2,1,2,2,3,1,0,1,0,1,3,6,7,5,5,6,7
1,0.527100636608978,NA,0,-2,-2,NA,3,1,1,1,3,0,0,1,1,NA,3,2,4,2,4,4,NA
1,0.786146837991698,NA,NA,-8,-7,-5,4,10,0,1,3,0,0,0,0,1,NA,1,8,1,9,2,7
1,0.825921908928577,0,0,-1,-2,3,2,1,1,1,3,0,0,1,1,2,2,6,8,7,8,7,4
1,0.752908429565643,-1,0,-7,-4,-3,1,1,1,1,4,0,0,0,1,2,3,1,5,1,8,2,5
1,0.888384310708393,0,0,1,2,0,4,11,1,1,4,0,0,1,1,1,1,2,0,3,2,3,3
1,1.17801880322912,0,0,NA,-1,3,1,1,1,1,4,0,0,1,1,1,1,3,4,3,NA,5,2
1,1.47902146728735,-2,-1,-1,-2,-1,2,7,1,1,2,0,0,0,0,2,4,3,5,5,6,7,8
1,1.3330695358343,NA,0,-1,-1,1,4,9,1,1,4,0,1,1,1,NA,3,0,1,1,2,3,2
1,0.856128605374161,-3,-3,-5,2,1,3,1,1,1,4,0,0,1,1,1,4,5,3,1,6,7,6
1,1.05857449413376,-1,0,-2,0,-1,5,4,0,1,3,0,0,0,1,2,3,5,5,5,7,5,6
1,1.26563182814005,-1,-1,-2,-1,-4,4,8,0,0,3,0,0,0,1,1,2,2,3,2,4,2,6
1,1.17109603131501,1,1,-1,-3,-2,3,1,1,1,4,0,1,1,1,2,1,5,8,7,8,3,5
1,0.766567960916406,0,0,0,1,2,4,8,1,1,3,0,0,0,0,2,2,2,1,2,2,3,1
1,0.718529082584492,0,0,0,0,-1,2,6,1,1,3,0,0,1,1,2,2,3,3,7,7,4,5
1,1.22568916251021,NA,NA,1,1,1,2,5,1,1,3,0,0,1,1,2,NA,5,4,6,5,5,4
1,0.726601542230191,-2,0,1,2,1,2,1,1,1,4,0,0,1,1,1,3,8,6,9,8,5,4
1,1.40802076418086,0,0,3,0,3,2,1,1,1,4,0,0,1,1,1,1,1,1,5,2,4,1
1,1.33619696761254,-2,-2,-2,-2,-1,2,2,1,1,3,0,1,1,0,2,4,3,5,5,7,5,6
1,1.03032254262937,NA,NA,2,1,-1,1,2,1,1,3,1,1,1,0,3,NA,6,5,7,5,4,5
1,1.3584042217854,NA,NA,-3,-1,-6,4,10,1,1,4,0,0,0,1,1,NA,2,3,2,5,2,8
1,0.779922660652083,0,0,-1,-1,3,1,1,1,1,4,1,0,1,1,3,3,4,5,6,7,7,4
1,0.455440720479649,NA,-1,-3,-3,-5,3,1,1,1,4,0,0,1,0,NA,3,2,5,2,5,3,8
1,1.28490335235449,-1,-1,0,0,3,2,10,1,1,4,0,1,1,1,3,4,3,3,5,5,8,5
1,0.792414914898548,0,0,NA,NA,0,2,1,1,1,4,0,0,1,1,4,4,NA,NA,NA,NA,5,5
1,0.769448035058241,0,0,-3,0,-3,3,1,1,1,4,0,1,1,1,3,3,4,4,4,7,3,6
1,0.89153743383146,NA,NA,1,0,2,2,8,1,1,4,1,1,1,0,2,NA,4,4,6,5,7,5
1,1.70499777661201,NA,NA,-5,3,3,2,1,1,1,4,1,1,1,1,3,NA,5,2,3,8,5,2
1,0.945010958015916,-2,NA,-3,-2,1,2,5,1,0,4,0,0,1,1,2,4,3,5,3,6,5,4
1,0.89153743383146,1,0,3,4,-2,2,6,1,1,4,0,1,1,0,2,1,9,5,8,5,3,5
1,0.920787140637537,NA,NA,0,-1,0,2,10,1,1,4,0,1,1,1,2,NA,3,4,5,5,5,5
1,1.19811777673231,0,0,5,-4,-10,5,6,1,1,3,0,0,0,1,4,4,1,5,5,0,0,10
1,1.20958734092705,0,0,-2,1,3,1,1,0,0,4,0,0,1,0,3,3,6,5,3,5,7,4
1,0.468854024021888,NA,NA,-2,-1,0,1,1,1,1,4,1,0,1,0,1,NA,4,5,3,5,6,6
1,0.713325316436073,NA,NA,NA,NA,0,2,4,1,1,3,1,1,1,0,1,NA,NA,NA,NA,NA,5,5
1,1.31949458961875,NA,NA,-3,-2,-1,1,7,1,1,3,1,0,1,1,2,NA,1,3,2,5,4,5
1,0.717884877646416,0,0,-2,0,0,1,1,1,1,4,1,0,1,1,2,2,3,3,5,7,3,3
1,0.555075457184029,NA,NA,-4,-4,-2,2,9,2,2,4,1,0,1,1,1,NA,1,5,1,5,3,5
1,0.670729991818657,1,1,NA,1,4,3,1,1,1,4,1,0,1,1,3,2,6,5,NA,4,9,5
1,0.544320564455418,-1,-1,-3,-2,2,1,1,1,1,4,1,0,1,1,3,4,1,3,3,6,7,5
1,0.856128605374161,-1,0,-2,-1,-3,3,1,1,1,4,0,0,1,0,3,4,7,8,6,8,3,6
1,1.28136061135613,1,1,-1,0,1,2,6,1,1,3,0,0,1,0,3,2,5,5,5,6,8,7
1,0.717914777399251,-1,-1,4,1,3,1,1,1,1,2,1,1,0,0,3,4,7,6,9,5,8,5
1,0.9177570951744,NA,NA,0,0,0,2,1,1,1,2,1,0,1,0,2,NA,7,7,5,5,7,7
1,1.09478370225523,NA,NA,NA,4,-2,99,1,1,1,3,0,1,1,0,2,NA,8,4,7,NA,6,8
1,0.920787140637537,NA,NA,3,4,3,2,1,1,1,4,0,1,0,1,3,NA,6,2,5,2,5,2
1,0.910594044259802,0,0,-3,-1,-2,1,1,1,1,4,1,0,1,1,2,2,0,1,1,4,3,5
1,0.644071388081098,0,0,-3,-1,5,2,1,1,1,4,1,1,1,1,2,2,2,3,5,8,9,4
1,0.670729991818657,0,0,1,-3,4,3,1,1,1,4,1,0,0,1,2,2,2,5,5,4,8,4
1,0.479624601865356,-1,-1,-1,-1,-2,7,1,1,1,3,1,0,1,0,2,3,4,5,2,3,5,7
1,0.931725700632423,NA,NA,NA,NA,NA,98,1,1,1,2,1,1,1,1,3,NA,4,NA,4,NA,5,NA
1,0.537345810359507,0,0,-2,0,0,1,1,1,1,4,0,0,1,0,2,2,4,4,3,5,5,5
1,0.942351141871394,NA,NA,NA,NA,NA,98,3,1,1,2,1,0,1,1,2,NA,6,NA,3,NA,5,NA
1,0.555075457184029,0,0,1,0,5,2,4,1,1,4,0,0,1,0,1,1,2,2,5,4,7,2
1,1.8197360178227,-2,-1,-5,NA,NA,1,2,1,1,3,0,1,1,1,1,3,5,NA,0,5,3,NA
1,1.38901706564086,0,0,-1,2,1,2,1,0,0,2,0,0,0,1,2,2,4,2,5,6,8,7
0,0.96266371217424,0,0,-4,-3,1,2,9,0,0,2,0,0,1,0,2,2,3,6,3,7,7,6
1,1.10063962461856,NA,NA,-6,-5,-5,1,1,1,1,4,0,0,0,1,2,NA,3,8,2,8,3,8
1,1.3204043788456,0,0,0,1,2,2,1,1,1,3,0,1,0,1,1,1,3,2,3,3,5,3
1,0.936434389440047,NA,NA,1,2,1,98,1,1,1,2,1,1,1,0,3,NA,7,5,5,4,8,7
1,0.427675191277163,NA,NA,-2,3,5,3,1,1,1,4,1,0,1,0,NA,NA,8,5,3,5,8,3
1,1.49129228809537,-2,-2,-2,0,1,1,5,1,1,4,0,0,0,0,1,3,1,1,1,3,2,1
1,0.460520578001878,NA,1,1,2,4,2,6,1,1,2,1,0,1,0,NA,3,4,2,7,6,5,1
1,0.74316446270863,0,0,NA,NA,NA,4,11,1,1,3,1,1,1,1,1,1,2,NA,5,NA,7,NA
1,0.766972418925218,0,0,-3,-2,2,4,11,2,2,3,0,0,1,1,4,4,0,2,0,3,3,1
1,0.695726411001055,NA,NA,-10,-10,NA,98,9,1,1,4,0,0,1,1,NA,4,0,10,0,10,6,NA
1,0.953439187462698,NA,NA,NA,NA,NA,98,99,1,1,2,1,0,0,1,NA,NA,4,NA,4,NA,4,NA
1,0.986063183933399,-2,-2,-4,-6,-3,4,11,1,1,4,1,0,1,1,2,4,0,6,1,5,4,7
0,1.57461375313486,0,0,NA,-5,NA,99,1,1,1,2,1,0,0,0,1,1,0,5,0,NA,2,NA
1,1.06692139070575,0,0,-6,-3,0,3,1,1,1,4,0,1,1,1,2,2,4,7,1,7,5,5
1,1.07106605396618,-2,-1,NA,NA,NA,4,9,1,1,3,0,0,0,1,1,3,0,NA,2,NA,1,NA
1,1.35706818885891,NA,NA,0,0,2,1,1,2,2,3,0,1,1,1,2,NA,5,5,6,6,4,2
1,1.52340864594086,-2,-1,0,0,NA,4,9,1,1,3,0,0,1,1,2,4,0,0,0,0,NA,NA
1,0.737122750387184,-1,1,0,0,2,3,1,1,1,4,0,0,1,0,2,3,5,5,5,5,6,4
1,0.77638975675784,-1,-1,0,0,-6,2,1,1,1,2,1,0,1,0,1,2,5,5,5,5,1,7
1,1.17253147996485,0,0,2,1,0,98,3,2,1,4,0,1,1,1,2,2,6,5,7,5,3,3
1,0.798816186445775,0,0,-1,0,0,98,2,2,2,3,1,1,1,1,1,1,2,2,1,2,2,2
1,1.76282904388191,NA,NA,NA,NA,NA,1,1,0,0,3,0,1,0,0,NA,NA,NA,NA,1,NA,NA,NA
1,0.805085858728668,NA,NA,2,2,1,3,6,1,1,3,1,0,1,1,3,NA,6,4,6,4,7,6
1,0.733601306294883,0,0,-2,0,NA,98,5,1,1,3,1,0,1,1,2,2,5,5,2,4,5,NA
1,0.96575754990451,2,2,0,0,0,2,6,1,1,2,1,1,1,1,3,1,5,5,6,6,8,8
1,2.06782052657158,0,0,NA,NA,NA,2,1,1,1,2,1,1,1,0,2,2,5,NA,6,NA,6,NA
1,1.24556652340985,-1,-1,-3,-2,-1,4,10,1,1,4,0,0,1,0,1,2,1,3,0,3,3,4
1,1.08596382181513,-1,-2,-7,-1,-1,4,9,2,2,2,0,0,0,1,2,3,3,4,1,8,4,5
1,0.839956621810188,0,2,0,-2,-2,2,9,1,1,4,1,0,1,1,2,2,6,8,8,8,5,7
0,1.01735866471046,0,0,-2,4,-1,1,1,1,1,2,1,1,1,1,1,1,7,3,2,4,4,5
1,0.648967261173352,-1,-1,0,1,0,1,1,1,1,4,0,0,1,1,2,3,2,1,2,2,5,5
1,0.715502323981118,NA,NA,NA,NA,NA,1,8,2,1,2,0,1,0,0,1,NA,1,NA,0,NA,0,NA
1,0.934634132852185,-1,-1,NA,NA,-8,99,99,1,1,4,0,1,0,0,3,4,NA,NA,5,NA,1,9
1,1.14780382612273,0,0,-2,-1,1,1,1,1,1,4,0,0,1,1,4,4,7,8,4,6,5,4
1,0.694916804210149,-2,-2,-5,-5,3,99,1,1,1,3,1,0,1,1,1,3,0,5,0,5,8,5
1,0.846625877851634,NA,NA,-1,-1,4,1,2,1,1,3,0,0,1,1,2,NA,2,3,1,2,9,5
1,1.36231220209802,0,0,-1,1,1,98,6,1,1,2,1,1,0,0,2,2,4,3,2,3,5,4
1,0.969162961128376,NA,-2,NA,NA,NA,2,2,1,1,4,0,1,1,0,NA,3,2,NA,2,NA,3,NA
1,1.03366127911564,1,1,0,0,1,2,2,1,1,4,0,0,1,1,2,1,1,1,5,5,4,3
1,1.8226343911103,NA,0,NA,0,NA,1,3,1,1,2,1,0,1,1,NA,3,3,3,3,NA,4,NA
1,0.409857411137016,0,0,-2,0,-2,99,2,1,0,3,0,0,0,0,2,2,5,5,3,5,1,3
1,0.602271574621105,NA,NA,0,0,0,2,6,1,1,4,0,0,1,1,2,NA,6,6,5,5,5,5
1,1.00425187760637,NA,3,NA,NA,NA,1,1,0,0,4,0,1,1,1,NA,1,NA,NA,NA,NA,NA,NA
1,0.813045187073842,0,0,-1,1,6,6,1,1,1,4,0,0,1,0,3,3,3,2,5,6,9,3
1,0.996701971615972,NA,NA,NA,1,NA,2,6,1,1,3,0,1,1,0,NA,NA,2,1,4,NA,5,NA
1,0.848911852463385,1,1,3,0,1,3,1,1,1,2,1,0,0,0,3,2,6,6,5,2,6,5
1,0.875479160224656,NA,NA,0,0,-2,98,1,1,1,2,1,1,0,0,3,NA,6,6,5,5,6,8
1,1.44575289243863,0,0,0,0,1,2,2,1,1,4,0,0,1,1,2,2,3,3,5,5,6,5
1,0.745514970546305,-1,0,-2,-2,4,4,11,0,0,4,1,1,1,0,3,4,1,3,3,5,7,3
0,0.67958992056914,NA,NA,0,0,2,3,4,1,1,4,1,0,1,1,2,NA,6,6,5,5,7,5
0,0.767691314079042,-1,1,NA,NA,NA,2,1,1,1,2,0,1,1,1,2,3,NA,NA,NA,NA,NA,NA
1,0.867232935870514,-1,-1,-2,-4,0,6,1,1,1,3,1,0,1,1,3,4,2,6,1,3,8,8
1,0.639181842257842,NA,NA,-2,-1,-1,4,10,1,1,3,0,0,1,1,2,NA,5,6,4,6,5,6
1,0.756199879197788,0,0,0,-1,2,3,1,1,1,4,1,0,1,1,1,1,5,6,6,6,7,5
1,0.830030022929038,-1,-1,0,-3,1,1,1,1,1,4,0,0,1,1,2,3,2,5,3,3,4,3
1,1.36039329465064,-2,-1,-4,-5,1,98,3,1,1,3,1,1,1,0,2,4,3,8,2,6,5,4
1,0.771253189382043,0,0,-3,-4,-1,98,1,1,1,3,0,1,1,1,1,1,2,6,6,9,3,4
1,0.922422032395061,0,0,2,-1,3,4,8,1,1,4,0,0,1,1,1,1,0,1,4,2,4,1
1,0.632325541651909,-1,-1,-4,0,0,2,2,1,1,3,1,0,1,1,2,3,1,1,1,5,5,5
1,0.732743564633445,0,0,-1,2,-1,98,5,1,1,2,1,0,1,0,3,3,7,5,8,9,5,6
0,0.694916804210149,0,0,NA,1,6,2,1,1,1,3,1,0,1,1,2,2,7,6,5,NA,8,2
1,1.33740488996018,0,0,-2,0,0,4,11,2,2,4,0,0,0,1,4,4,1,1,1,3,2,2
1,0.722241948599129,NA,NA,-3,-3,-1,2,1,1,1,2,1,0,0,0,3,NA,2,5,5,8,9,10
1,1.32073137237986,NA,NA,NA,NA,NA,1,1,1,1,2,1,1,1,1,3,NA,5,NA,6,NA,8,NA
1,0.604561948344114,1,1,1,2,1,1,1,1,1,4,1,1,0,0,2,1,7,5,8,7,6,5
1,0.677669893306504,0,0,NA,NA,NA,3,1,1,1,3,1,1,1,1,3,3,5,NA,5,NA,7,NA
1,0.967966463457689,NA,NA,NA,-5,4,4,11,1,1,4,0,1,1,1,2,NA,2,7,5,NA,7,3
1,0.479624601865356,NA,NA,-2,-4,1,4,11,2,0,3,1,0,1,1,4,NA,1,5,1,3,6,5
1,1.70899776617373,0,0,NA,NA,1,2,7,1,1,3,0,1,1,1,2,2,2,NA,8,NA,5,4
1,1.08598355776705,-1,0,-1,0,5,6,7,1,1,4,1,0,1,0,3,4,5,5,5,6,9,4
1,1.30955161958842,NA,NA,NA,NA,-1,98,3,1,1,2,1,1,0,0,NA,NA,NA,NA,NA,NA,5,6
1,0.622300663642498,-2,-2,-2,0,7,1,1,1,1,4,0,0,1,1,2,4,1,1,1,3,8,1
1,1.17345530377375,NA,NA,-3,4,2,2,1,1,1,3,0,0,1,1,2,NA,8,4,4,7,8,6
1,0.767691314079042,NA,NA,-1,4,1,7,1,1,1,2,0,1,1,1,2,NA,7,3,1,2,8,7
1,2.05860889643072,0,1,2,5,2,3,1,1,1,2,1,0,1,0,2,2,8,3,5,3,5,3
1,0.594881029603309,1,1,0,0,2,3,1,1,1,4,0,0,1,1,3,2,6,6,3,3,5,3
1,0.694066065952456,0,0,-5,-2,0,4,7,1,1,3,1,0,1,0,3,3,3,5,3,8,5,5
1,0.766033467995521,NA,NA,NA,-1,0,99,1,1,1,3,0,0,1,1,3,NA,3,4,0,NA,4,4
1,0.902695631361976,NA,NA,NA,NA,NA,98,99,0,0,3,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA
1,0.810086516983627,1,1,-2,-1,2,1,8,1,1,2,0,0,1,1,3,2,5,6,4,6,5,3
1,2.40273778297415,-1,-1,-1,-1,-2,5,1,1,1,2,1,0,0,0,2,3,2,3,4,5,1,3
1,1.09870165522342,-1,0,NA,NA,NA,1,3,1,1,3,1,1,1,1,1,2,3,NA,3,NA,3,NA
1,1.40161811111329,0,0,-2,-2,0,99,8,1,1,2,0,1,1,0,3,3,3,5,3,5,6,6
1,1.13062108007707,NA,NA,NA,1,1,2,1,1,1,3,0,0,1,1,2,NA,3,2,NA,4,5,4
1,1.41554989832083,NA,NA,2,1,1,2,2,1,1,2,0,1,1,0,2,NA,6,5,6,4,6,5
1,1.19938946359318,-2,0,-6,-4,-6,1,1,1,1,4,0,1,0,1,2,4,2,6,0,6,2,8
1,0.902695631361976,0,-1,0,0,NA,98,99,1,1,3,0,0,1,1,2,2,1,1,1,1,3,NA
1,1.15486966984934,1,1,0,0,1,98,7,1,1,4,0,1,1,1,2,1,5,5,5,5,5,4
1,0.787060437013322,0,0,NA,1,-2,1,1,1,1,2,1,0,1,0,3,3,6,5,5,NA,5,7
1,0.938687264771361,NA,0,NA,NA,NA,2,6,0,0,4,0,1,0,0,NA,2,NA,NA,NA,NA,NA,NA
1,1.27920135759223,1,1,1,-4,5,2,9,2,1,3,0,0,1,0,4,3,1,5,1,0,5,0
1,1.23304021734658,2,1,0,3,-2,98,1,1,1,4,1,1,1,1,3,1,5,2,4,4,5,7
1,0.830132932023151,NA,NA,-3,2,-4,3,1,1,1,4,0,0,0,0,1,NA,5,3,3,6,2,6
1,0.717006021175637,-1,0,-2,-2,2,3,8,1,1,4,1,0,1,1,2,3,4,6,4,6,7,5
1,0.704894483518046,NA,0,0,1,-2,1,1,1,1,3,1,1,1,0,NA,4,8,7,3,3,2,4
1,0.693209194131593,-3,-3,NA,NA,NA,4,11,2,0,3,0,0,0,0,1,4,0,NA,0,NA,2,NA
1,0.936434389440047,NA,NA,-1,2,1,3,1,1,1,2,1,1,1,1,1,NA,4,2,2,3,6,5
1,1.00185645319151,NA,NA,-1,0,2,4,10,1,1,3,0,1,1,0,2,NA,1,1,0,1,4,2
1,1.06546795831891,-1,0,NA,0,0,1,5,1,1,3,0,1,1,1,2,3,5,5,NA,NA,4,4
1,1.03068796955897,NA,NA,1,1,-6,3,1,1,1,4,1,1,1,0,2,NA,7,6,6,5,1,7
1,0.676780447629384,-1,-1,-1,-2,-3,3,1,1,1,3,0,0,0,1,2,3,0,2,1,2,0,3
1,0.942369660223443,1,1,0,-1,6,2,1,1,1,3,1,1,1,1,2,1,7,8,5,5,8,2
1,1.315218578379,-1,-1,-1,-1,-3,1,4,1,1,3,1,1,1,0,2,3,4,5,4,5,2,5
1,1.16811181734142,0,0,-2,-3,-1,98,1,1,1,4,0,1,1,1,1,1,2,5,4,6,2,3
1,1.18616899184253,-2,0,3,NA,NA,2,7,1,1,2,0,1,1,0,2,4,2,NA,6,3,3,NA
1,1.09478370225523,NA,NA,-4,0,-3,4,11,1,1,3,0,1,1,1,2,NA,5,5,4,8,5,8
1,0.661550187979576,NA,NA,0,0,-1,1,1,1,1,4,0,1,1,1,4,NA,1,1,1,1,8,9
1,0.996008745078087,-2,0,NA,-4,0,98,1,1,0,2,1,1,1,0,1,3,1,5,2,NA,5,5
1,1.62660091253352,-2,-2,NA,1,-1,2,1,1,1,4,0,1,1,1,2,4,5,4,NA,NA,4,5
1,0.906516391585021,NA,NA,-4,-3,1,3,7,0,1,3,0,1,1,1,1,NA,2,5,3,7,5,4
1,1.05559064923549,0,0,NA,NA,-2,7,1,1,1,3,1,1,1,1,2,2,6,NA,6,NA,4,6
1,0.704894483518046,NA,NA,0,-1,4,4,11,1,1,3,0,1,1,0,2,NA,7,8,5,5,7,3
1,0.946158616260204,-1,0,NA,-4,4,1,1,1,1,3,1,0,0,0,1,2,1,5,1,NA,5,1
1,0.766751483056064,NA,-1,0,-2,2,2,1,0,0,2,1,1,1,1,NA,3,4,6,6,6,6,4
